PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13604;Aparcamiento para residentes. San Lamberto;;;;;Plazas: 225 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4df7339ae51c010VgnVCM2000000c205a0aRCRD;SANTA GENOVEVA;CALLE;V;9-B;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444916;4475031;40.422.208.199.253.000;-3.650.627.511.621.980;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13622;Aparcamiento para residentes. Sancho de Córdoba;;;;;Plazas: 472 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42547339ae51c010VgnVCM2000000c205a0aRCRD;CORREGIDOR SANCHO DE CORDOBA;PLAZA;V;10;;;;;MADRID;MADRID;28030;MEDIA LEGUA;MORATALAZ;444704;4473407;40.407.518.751.246.800;-3.653.055.244.559.570;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81836;Aparcamiento para residentes. Santa Cruz;;;;;Plazas: 152 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1187bdc85c01c010VgnVCM2000000c205a0aRCRD;ATOCHA;CALLE;V;3-B;;;;;MADRID;MADRID;28012;SOL;CENTRO;440283;4474232;40.414.681.201.825.800;-3.705.162.347.755.470;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13555;Aparcamiento para residentes. Santa Eugenia;;;;;Plazas: 530 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e115cbed51c010VgnVCM2000000c205a0aRCRD;ZAZUAR;CALLE;V;12;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA DE VALLECAS;448462;4470466;40.381.311.305.751.900;-3.608.459.149.580.720;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13496;Aparcamiento para residentes. Santa Susana;;;;;Plazas: 329 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bff7339ae51c010VgnVCM2000000c205a0aRCRD;SANTA SUSANA;CALLE;V;55;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;445192;4481464;40.480.178.282.141.400;-3.647.930.587.431.490;S/T;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13605;Aparcamiento para residentes. Santa Virgilia;;;;;Plazas: 330 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81207339ae51c010VgnVCM2000000c205a0aRCRD;SANTA VIRGILIA;CALLE;V;12-B;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;445605;4481034;40.476.331.844.556.100;-3.643.021.285.731.940;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81838;Aparcamiento para residentes. Santander;;;;;Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81c6bdc85c01c010VgnVCM2000000c205a0aRCRD;SAN FRANCISCO DE SALES;PASEO;V;39;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439910;4477551;40.444.172.355.989.200;-3.710.293.275.549.170;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13507;Aparcamiento para residentes. Santo Domingo de Silos;;;;;Plazas: 252 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7407339ae51c010VgnVCM2000000c205a0aRCRD;SANTO DOMINGO DE SILOS;CALLE;V;2-B;;;;;MADRID;MADRID;28036;EL VISO;CHAMARTIN;441797;4478225;40.450.768.585.356.400;-3.687.673.181.995.390;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24138;Aparcamiento para residentes. Sarriá;;;;;Plazas: 517 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fd16545f951c010VgnVCM2000000c205a0aRCRD;SARRIA;CALLE;V;67;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;439520;4481018;40.475.766.056.159.000;-3.714.802.346.595.450;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81841;Aparcamiento para residentes. Somontín;;;;;Plazas: 282 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7e6bdc85c01c010VgnVCM2000000c205a0aRCRD;SOMONTIN;CALLE;V;98-B;;;;;MADRID;MADRID;28033;APOSTOL SANTIAGO;HORTALEZA;444249;4481135;40.477.151.596.340.800;-3.659.026.563.980.030;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13492;Aparcamiento para residentes. Sor Ángela de la Cruz;;;;;Plazas: 250 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e607339ae51c010VgnVCM2000000c205a0aRCRD;SOR ANGELA DE LA CRUZ;CALLE;V;24;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;441130;4479250;40.459.955.092.735.600;-3.695.645.580.885.910;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13511;Aparcamiento para residentes. Tembleque;;;;;Plazas: 562 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74907339ae51c010VgnVCM2000000c205a0aRCRD;TEMBLEQUE;CALLE;V;146;;;;;MADRID;MADRID;28024;ALUCHE;LATINA;435190;4471695;40.391.454.295.716.800;-3.764.928.439.225.640;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13547;Aparcamiento para residentes. Tomelloso;;;;;Plazas: 213 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cab07339ae51c010VgnVCM2000000c205a0aRCRD;TOMELLOSO;CALLE;V;1-B;;;;;MADRID;MADRID;28026;ALMENDRALES;USERA;440868;4470601;40.382.022.224.476.700;-3.697.918.072.438.600;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13489;Aparcamiento para residentes. Uruguay;;;;;Plazas: 246 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11e07339ae51c010VgnVCM2000000c205a0aRCRD;URUGUAY;CALLE;V;12;;;;;MADRID;MADRID;28016;HISPANOAMERICA;CHAMARTIN;442998;4478645;40.454.635.460.248.400;-3.673.560.302.722.460;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13559;Aparcamiento para residentes. Valladolid;;;;;Plazas: 421 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=101215cbed51c010VgnVCM2000000c205a0aRCRD;VALLADOLID;AVENIDA;V;55;;;;;MADRID;MADRID;28008;CASA DE CAMPO;MONCLOA-ARAVACA;438078;4475979;40.430.266.476.138.300;-3.731.320.544.485.250;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24141;Aparcamiento para residentes. Valle de Suchil;;;;;Plazas: 1.126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22526545f951c010VgnVCM2000000c205a0aRCRD;ARAPILES;CALLE;;17;;;;;MADRID;MADRID;28015;ARAPILES;CHAMBERI;440085;4476223;40.432.611.783.937.600;-3.707.683.985.900.630;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13523;Aparcamiento para residentes. Valparaíso;;;;;Plazas: 582 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61d57339ae51c010VgnVCM2000000c205a0aRCRD;VALPARAISO;PLAZA;V;5;;;;;MADRID;MADRID;28016;HISPANOAMERICA;CHAMARTIN;442403;4478685;40.455.217.470.897.400;-3.680.323.897.497.730;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13623;Aparcamiento para residentes. Vasconcelos;;;;;Plazas: 300 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79a7339ae51c010VgnVCM2000000c205a0aRCRD;JOSE VASCONCELOS;CALLE;V;4;;;;;MADRID;MADRID;28046;CASTILLA;CHAMARTIN;441897;4480467;40.470.972.436.083.700;-3.686.711.391.241.330;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
61831;Aparcamiento para residentes. Vía Carpetana;;;;;Plazas: 309 Abierto 24 horas  Titularidad: Ayuntamietno de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6dec2c6e051c010VgnVCM2000000c205a0aRCRD;VIA CARPETANA;CALLE;V;205;;;;;MADRID;MADRID;28047;VISTA ALEGRE;CARABANCHEL;436932;4471345;40.388.435.292.723.600;-3.744.370.043.884.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13513;Aparcamiento para residentes. Vicente Gaceo;;;;;Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67017339ae51c010VgnVCM2000000c205a0aRCRD;VICENTE GACEO;CALLE;V;19-B;;;;;MADRID;MADRID;28029;ALMENARA;TETUAN;441772;4480742;40.473.440.980.300.600;-3.688.211.148.150.710;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13606;Aparcamiento para residentes. Villa Rosa;;;;;Plazas: 205 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=544015cbed51c010VgnVCM2000000c205a0aRCRD;"LAS PEDRO&amp;Ntilde;ERAS";CALLE;V;44;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;446622;4480019;40.467.254.322.349.600;-3.630.938.365.703.770;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13607;Aparcamiento para residentes. Villacarlos;;;;;Plazas: 316 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd217339ae51c010VgnVCM2000000c205a0aRCRD;VILLACARLOS;CALLE;V;10;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;448621;4473204;40.405.986.918.268.400;-3.606.807.465.181.320;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13608;Aparcamiento para residentes. Villaescusa;;;;;Plazas: 228 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04517339ae51c010VgnVCM2000000c205a0aRCRD;MATAMOROSA;CALLE;V;2;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;446659;4474754;40.419.826.613.102.800;-3.630.058.923.275.030;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13609;Aparcamiento para residentes. Villamanín I;;;;;Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a717339ae51c010VgnVCM2000000c205a0aRCRD;VILLAMANIN;CALLE;V;37;;;;;MADRID;MADRID;28011;LUCERO;LATINA;436197;4473352;40.406.459.090.500.500;-3.753.230.652.462.210;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13528;Aparcamiento para residentes. Villamanín II;;;;;Plazas: 307 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0a17339ae51c010VgnVCM2000000c205a0aRCRD;VILLAMANIN;CALLE;V;50;;;;;MADRID;MADRID;28011;LUCERO;LATINA;436091;4473291;40.405.892.426.151.800;-3.754.473.549.632.440;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81866;Aparcamiento para residentes. Virgen de Aránzazu;;;;;Plazas: 238 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e07bdc85c01c010VgnVCM2000000c205a0aRCRD;VIRGEN DE ARANZAZU;CALLE;V;23;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL-EL PARDO;441650;4482193;40.486.512.598.054.800;-3.689.784.149.213.900;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13610;Aparcamiento para residentes. Virgen de La Alegría;;;;;Plazas: 138 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c17339ae51c010VgnVCM2000000c205a0aRCRD;VIRGEN DE LA ALEGRIA;CALLE;V;19;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444360;4476329;40.433.864.217.378.200;-3.657.295.067.306.360;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13612;Aparcamiento para residentes. Virgen de La Roca I;;;;;Plazas: 172 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de17339ae51c010VgnVCM2000000c205a0aRCRD;VIRGEN DE LA ROCA;CALLE;V;18;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444326;4476469;40.435.123.131.827.700;-3.657.708.192.601.480;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13613;Aparcamiento para residentes. Virgen de La Roca II;;;;;Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93127339ae51c010VgnVCM2000000c205a0aRCRD;VIRGEN DE LA ROCA;CALLE;V;20;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444329;4476490;40.435.312.512.147.900;-3.657.674.667.298.400;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13639;Aparcamiento para residentes. Virgen de Lourdes;;;;;Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9327339ae51c010VgnVCM2000000c205a0aRCRD;VIRGEN DE LOURDES;CALLE;NUM;40;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444314;4476556;40.435.906.068.782.500;-3.657.857.305.575.930;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13611;Aparcamiento para residentes. Virgen del Puerto;;;;;Plazas: 793 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2937339ae51c010VgnVCM2000000c205a0aRCRD;VIRGEN DEL PUERTO;PASEO;V;7;;;;;MADRID;MADRID;28005;IMPERIAL;ARGANZUELA;438940;4474102;40.413.421.489.994.300;-3.720.978.294.184.010;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7397971;Aparcamiento para Residentes. Virgen del Romero;;;;;Plazas: 404 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc0259c4f79d4410VgnVCM1000000b205a0aRCRD;VIRGEN DEL ROMERO;PLAZA;V;9;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444874;4476868;40.438.754.114.417.900;-3.651.282.208.038.850;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13614;Aparcamiento para residentes. Vista Alegre;;;;;Plazas: 402 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa6015cbed51c010VgnVCM2000000c205a0aRCRD;MATILDE HERNANDEZ;CALLE;V;101;;;;;MADRID;MADRID;28025;VISTA ALEGRE;CARABANCHEL;437489;4471080;40.386.090.109.968.300;-3.737.781.877.739.320;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13493;Aparcamiento para residentes. Vital Aza;;;;;Plazas: 202 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30627339ae51c010VgnVCM2000000c205a0aRCRD;VITAL AZA;CALLE;V;10;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;445329;4475779;40.430.857.296.583.400;-3.644.541.569.975.230;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13463;Aparcamiento público. Plaza de España;;;;;Plazas: 800 (hasta 535 abonados) Abierto 24 horas    Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información);0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb977339ae51c010VgnVCM2000000c205a0aRCRD;"ESPA&amp;Ntilde;A";PLAZA;V;20;;;;;MADRID;MADRID;28008;ARGUELLES;MONCLOA-ARAVACA;439631;4475032;40.423.722.511.848.300;-3.711.657.734.050.850;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
